## Model: NSim Example Model - Lotka-Volterra dynamics
# 	2 species, 4 reactions. 
# 	List of species:  Preys Predators
# 	List of reactions: 
#	R1:  ~~> 1 Preys,   with Sine-Wiener noise [correlation = 1.0,amplitude = 0.0)
#	R2: 1 Preys,   ~~>  with Sine-Wiener noise [correlation = 1.0,amplitude = 0.0)
#	R3: 1 Preys,   ~~> 1 Predators,   with Sine-Wiener noise [correlation = 10.0,amplitude = 0.0)
#	R4: 1 Predators,   ~~> 

# 	Jumps can be determined exactly: true
#Preys	Predators	
0.0	 100.0	 100.0
0.01976372343190264	 100.0	 99.0
0.07155345680037896	 99.0	 100.0
0.151499309415012	 98.0	 100.0
0.1844878722349218	 98.0	 101.0
0.19525671633669137	 98.0	 100.0
0.21111039333612297	 97.0	 99.0
0.25557688205491746	 98.0	 99.0
0.2676717242298335	 96.0	 100.0
0.2851139633725709	 95.0	 100.0
0.30933283229570285	 94.0	 100.0
0.3448167831951713	 93.0	 101.0
0.3619545264514378	 94.0	 101.0
0.39947131480649967	 93.0	 102.0
0.48571422156148303	 93.0	 101.0
0.5065581917723913	 92.0	 101.0
0.5631014114768418	 92.0	 102.0
0.5824817753336551	 91.0	 102.0
0.6039783938468349	 91.0	 100.0
0.6916078512827379	 90.0	 99.0
0.7485091190761333	 89.0	 98.0
0.778895787574795	 88.0	 99.0
0.8422114820756965	 87.0	 100.0
0.9104332077111095	 88.0	 100.0
0.9380578838217329	 88.0	 99.0
0.9836891253293588	 87.0	 98.0
1.051289549636902	 87.0	 97.0
1.0989555496494483	 86.0	 98.0
1.129635252744651	 85.0	 99.0
1.1451259786430192	 84.0	 99.0
1.1692093204577247	 85.0	 99.0
1.1910229929109988	 86.0	 99.0
1.2431796599410299	 87.0	 99.0
1.2806801008240924	 86.0	 100.0
1.324430080075694	 87.0	 100.0
1.3679691763622142	 87.0	 99.0
1.397048705948577	 88.0	 99.0
1.4665330509399994	 88.0	 98.0
1.4945258616380996	 88.0	 97.0
1.5421507086280615	 89.0	 97.0
1.5585857799221876	 89.0	 96.0
1.5793299235528966	 89.0	 95.0
1.6288340090695526	 88.0	 95.0
1.6903679481473273	 88.0	 94.0
1.7052443513444746	 87.0	 95.0
1.7928445103497084	 88.0	 95.0
1.8314391405824328	 86.0	 96.0
1.8551390407611215	 87.0	 96.0
1.869848509881324	 88.0	 96.0
1.908514519780152	 89.0	 95.0
1.9185608125260096	 89.0	 94.0
1.98563718070555	 88.0	 95.0
2.0312305630056144	 88.0	 93.0
2.047856012698903	 89.0	 93.0
2.0718001373172177	 92.0	 93.0
2.103008139631948	 93.0	 93.0
2.115351379471975	 94.0	 93.0
2.1299792199878014	 93.0	 93.0
2.2169452928603466	 93.0	 92.0
2.2482069390686763	 93.0	 92.0
2.299334646758277	 92.0	 94.0
2.325271224416139	 91.0	 95.0
2.3669016759866848	 90.0	 96.0
2.389193175683617	 89.0	 95.0
2.4271102094856127	 89.0	 94.0
2.501953032713561	 89.0	 93.0
2.513784991940372	 91.0	 93.0
2.6316908562931522	 90.0	 94.0
2.6466685069754345	 89.0	 95.0
2.8682525915544077	 90.0	 94.0
2.8820217007498607	 89.0	 94.0
2.9322139009817376	 90.0	 94.0
2.942358220439469	 89.0	 94.0
3.0001955798514954	 88.0	 94.0
3.0223238351959223	 90.0	 94.0
3.088698227982002	 90.0	 93.0
3.1300922515248577	 91.0	 93.0
3.19246113391212	 90.0	 94.0
3.2030386704920217	 89.0	 95.0
3.2793044285498505	 89.0	 93.0
3.310134302686768	 90.0	 92.0
3.3339771022223665	 90.0	 91.0
3.3561095149882676	 89.0	 92.0
3.377164026314504	 90.0	 91.0
3.4061956718351754	 90.0	 90.0
3.4582444590687773	 91.0	 90.0
3.47272917557398	 91.0	 90.0
3.486679119471901	 92.0	 89.0
3.5502148050712554	 92.0	 88.0
3.629192647647866	 91.0	 89.0
3.639517309934161	 92.0	 88.0
3.6863576293441347	 91.0	 89.0
3.7049674406473696	 92.0	 89.0
3.7906432284447327	 92.0	 88.0
3.850050837327229	 91.0	 89.0
3.867002444422652	 91.0	 88.0
3.878881169392801	 90.0	 89.0
3.9375717217150186	 90.0	 90.0
3.958746000422751	 90.0	 90.0
3.9863745810186977	 90.0	 89.0
4.023693926676441	 89.0	 90.0
4.04791115694232	 90.0	 89.0
4.083428952070257	 89.0	 90.0
4.144107458724809	 88.0	 91.0
4.176721020814536	 87.0	 92.0
4.257938493642605	 86.0	 92.0
4.294953912185711	 86.0	 91.0
4.3252685523419245	 85.0	 91.0
4.361585743391569	 84.0	 92.0
4.385522104354428	 85.0	 92.0
4.42768481821413	 85.0	 91.0
4.464828481430191	 86.0	 91.0
4.498946949568003	 86.0	 90.0
4.5137688180763424	 85.0	 91.0
4.598887420895027	 84.0	 91.0
4.61461355535662	 84.0	 90.0
4.636033817645053	 84.0	 89.0
4.649045577182211	 82.0	 91.0
4.703065061221749	 83.0	 91.0
4.763170480971365	 82.0	 92.0
4.781885699853454	 83.0	 92.0
4.826838303762502	 84.0	 92.0
4.854134074024133	 83.0	 91.0
4.871004487056268	 83.0	 92.0
4.919500260033775	 83.0	 91.0
4.9360290781759595	 83.0	 92.0
4.962414405701328	 81.0	 93.0
5.034419438063314	 81.0	 91.0
5.053615603969359	 80.0	 92.0
5.148443080154696	 80.0	 91.0
5.159285982832665	 81.0	 90.0
5.247561216570005	 80.0	 91.0
5.315151952922777	 79.0	 91.0
5.3413097706421135	 80.0	 91.0
5.47786107839461	 79.0	 92.0
5.517859733930376	 79.0	 91.0
5.5343871979156605	 78.0	 92.0
5.550556916802881	 78.0	 93.0
5.5911556452676505	 79.0	 93.0
5.665910777684696	 78.0	 94.0
5.792026379659729	 77.0	 95.0
5.816866343287794	 77.0	 93.0
5.841850221796978	 77.0	 92.0
5.883417153520774	 76.0	 92.0
5.94532270778107	 76.0	 91.0
5.976222133322261	 75.0	 91.0
6.0435316365225695	 74.0	 92.0
6.10608510696725	 73.0	 92.0
6.15530147392777	 73.0	 92.0
6.168474933300001	 72.0	 93.0
6.217506812733526	 72.0	 92.0
6.2302407445465215	 70.0	 92.0
6.259928352229207	 69.0	 93.0
6.318651844181505	 68.0	 94.0
6.392128578049078	 68.0	 93.0
6.417205813154684	 68.0	 92.0
6.429993331479975	 68.0	 91.0
6.455310985429737	 68.0	 90.0
6.467770736397261	 69.0	 90.0
6.48968529046865	 69.0	 89.0
6.517810014504049	 68.0	 90.0
6.560451268208132	 67.0	 90.0
6.6005352372623065	 68.0	 90.0
6.635774807080775	 69.0	 90.0
6.709474096818841	 70.0	 90.0
7.002729842580983	 70.0	 89.0
7.080756414066948	 69.0	 90.0
7.1878144628016365	 70.0	 90.0
7.2176100475131815	 71.0	 90.0
7.24087773023728	 72.0	 89.0
7.3214122139081566	 71.0	 90.0
7.406357247607089	 70.0	 91.0
7.456369251668346	 69.0	 92.0
7.530709986709164	 68.0	 92.0
7.545573344568051	 67.0	 93.0
7.5564080736444135	 67.0	 92.0
7.5948417119860805	 65.0	 94.0
7.665567457322704	 64.0	 93.0
7.697062756812224	 63.0	 93.0
7.774885014318553	 64.0	 92.0
7.785979469526641	 65.0	 92.0
7.803920037786622	 66.0	 92.0
7.833366035750997	 66.0	 93.0
7.896135282301102	 66.0	 92.0
7.9450800241683055	 67.0	 92.0
8.047025746544373	 67.0	 91.0
8.05901915638278	 69.0	 91.0
8.200032009779733	 69.0	 90.0
8.252257349590932	 69.0	 89.0
8.266093077343154	 70.0	 89.0
8.393015704547349	 71.0	 89.0
8.478699033682357	 72.0	 89.0
8.527490331410704	 73.0	 89.0
8.539001543971477	 72.0	 89.0
8.550087137901304	 71.0	 90.0
8.587352621178372	 70.0	 90.0
8.60192275787477	 69.0	 91.0
8.634002521433244	 70.0	 91.0
8.75796429898128	 69.0	 90.0
8.7845412442695	 70.0	 90.0
8.810458121642121	 71.0	 90.0
8.848003619502192	 71.0	 89.0
8.889142085518998	 71.0	 88.0
8.956037335108832	 72.0	 88.0
8.969983868868871	 73.0	 88.0
9.050151776525826	 73.0	 87.0
9.079206512117196	 71.0	 89.0
9.183964720253984	 72.0	 89.0
9.19582913278326	 72.0	 88.0
9.207132924319593	 72.0	 87.0
9.316404737628094	 71.0	 87.0
9.460434143745161	 70.0	 86.0
9.48890697927703	 69.0	 86.0
9.50186185923637	 68.0	 87.0
9.539410363539481	 69.0	 87.0
9.594497878370271	 68.0	 88.0
9.620461044939068	 68.0	 87.0
9.690692843616715	 68.0	 86.0
9.707529903283941	 69.0	 86.0
9.763776041325022	 68.0	 86.0
9.783399540592557	 67.0	 87.0
9.832665300445411	 66.0	 88.0
9.859587056338887	 67.0	 88.0
9.872790658989373	 68.0	 88.0
9.890256088049878	 68.0	 87.0
9.906332651868677	 69.0	 87.0
9.933133597666043	 68.0	 88.0
